-0.061241200	0.468804100	 0.341875
-0.067546100	0.449729500	 0.348824
-0.079575100	0.428024600	 0.355633
-0.096527600	0.405963300	 0.362219
-0.117373700	0.385894100	 0.368440
-0.140934900	0.370041500	 0.374077
-0.165916700	0.360242500	 0.378821
-0.190895700	0.357680100	 0.382307
-0.214274900	0.362688800	 0.384213
-0.234276500	0.374729600	 0.384384
-0.249004100	0.392525800	 0.382945
-0.256606600	0.414309200	 0.380360
-0.255512200	0.438080700	 0.377379
-0.244698100	0.461823400	 0.374936
-0.223920900	0.483661200	 0.374009
-0.193858000	0.501985600	 0.375498
-0.156120400	0.515564700	 0.380138
-0.113119300	0.523642000	 0.388447
-0.067809600	0.526010200	 0.400691
-0.023362400	0.523047500	 0.416895
0.017173900	0.515707100	 0.436807
0.051151800	0.505428700	 0.459929
0.076524200	0.493978000	 0.485489
0.091940300	0.483178300	 0.512465
0.096780600	0.474600600	 0.539592
0.091140800	0.469265800	 0.565461
0.075802700	0.467481300	 0.588670
0.052182600	0.468856000	 0.608038
0.022248200	0.472481900	 0.622788
-0.011605500	0.477198000	 0.632699
-0.046718000	0.481826700	 0.638099
-0.080344300	0.485336900	 0.639821
-0.109832000	0.486927400	 0.639064
-0.132786900	0.486060100	 0.637256
-0.147226600	0.482465400	 0.635885
-0.151714100	0.476157000	 0.636370
-0.145467100	0.467446600	 0.639912
-0.128421600	0.456959300	 0.647389
-0.101250000	0.445623200	 0.659268
-0.065314200	0.434605400	 0.675523
-0.022568000	0.425179000	 0.695619
0.024584100	0.418514700	 0.718504
0.073466600	0.415446700	 0.742708
0.121338100	0.416278500	 0.766491
0.165605300	0.420722100	 0.788104
0.204011800	0.427984700	 0.806036
0.234764000	0.436963700	 0.819217
0.256592000	0.446468400	 0.827130
0.268759400	0.455383700	 0.829807
0.271057000	0.462747700	 0.827753
0.263813600	0.467769800	 0.821856
0.247903700	0.469811100	 0.813262
0.224748300	0.468371400	 0.803297
0.196266600	0.463085900	 0.793335
0.164770300	0.453759100	 0.784728
0.132785400	0.440403700	 0.778681
0.102827900	0.423283300	 0.776163
0.077153000	0.402919900	 0.777789
0.057530500	0.380046100	 0.783727
0.045100200	0.355497500	 0.793620
0.040333500	0.330064000	 0.806598
0.043109200	0.304355600	 0.821396
0.052847500	0.278731500	 0.836538
0.068645900	0.253313200	 0.850584
0.089355400	0.228058200	 0.862317
0.113594900	0.202847800	 0.870858
0.139752600	0.177557400	 0.875718
0.166019300	0.152102800	 0.876773
0.190482600	0.126452100	 0.874215
0.211284800	0.100638400	 0.868504
0.226804300	0.074771700	 0.860271
0.235839400	0.049056600	 0.850269
0.237743100	0.023826400	 0.839307
0.232496400	-0.000448400	 0.828176
0.220692700	-0.023172300	 0.817608
0.203440600	-0.043691300	 0.808190
0.182215300	-0.061417200	 0.800296
0.158694700	-0.075987600	 0.794045
0.134623500	-0.087395600	 0.789317
0.111730900	-0.096042200	 0.785865
0.091671600	-0.102668200	 0.783436
0.075953800	-0.108182600	 0.781866
0.065824800	-0.113479100	 0.781135
0.062132600	-0.119280400	 0.781309
0.065213800	-0.126069500	 0.782507
0.074844400	-0.134086100	 0.784820
0.090274300	-0.143366500	 0.788275
0.110332300	-0.153785500	 0.792807
0.133562900	-0.165080600	 0.798241
0.158373900	-0.176851200	 0.804291
0.183155200	-0.188543600	 0.810553
0.206364200	-0.199449700	 0.816520
0.226575700	-0.208742800	 0.821596
0.242507000	-0.215572100	 0.825112
0.253048600	-0.219221100	 0.826375
0.257328800	-0.219288900	 0.824747
0.254819400	-0.215842700	 0.819777
0.245458900	-0.209460300	 0.811345
0.229738900	-0.201138000	 0.799724
0.208702900	-0.192111000	 0.785592
0.183843300	-0.183638700	 0.769900
0.156927200	-0.176826800	 0.753735
0.129795300	-0.172519100	 0.738143
0.104172300	-0.171253200	 0.724006
0.081512800	-0.173262300	 0.711938
0.062896900	-0.178497200	 0.702260
0.048969900	-0.186642600	 0.694955
0.039934200	-0.197136100	 0.689729
0.035567600	-0.209183500	 0.686021
0.035262300	-0.221782000	 0.683074
0.038079500	-0.233781200	 0.679967
0.042810600	-0.243994300	 0.675676
0.048077900	-0.251361100	 0.669157
0.052464400	-0.255126600	 0.659489
0.054675700	-0.254973800	 0.646037
0.053689000	-0.251062400	 0.628623
0.048853000	-0.243947900	 0.607583
0.039919300	-0.234434700	 0.583749
0.027028900	-0.223424800	 0.558306
0.010677000	-0.211816800	 0.532663
-0.008320900	-0.200462400	 0.508263
-0.028878700	-0.190166700	 0.486496
-0.049714000	-0.181687800	 0.468531
-0.069453400	-0.175728100	 0.455259
-0.086775200	-0.172883700	 0.447198
-0.100560800	-0.173562800	 0.444454
-0.110043600	-0.177898300	 0.446677
-0.114917500	-0.185677900	 0.453091
-0.115389400	-0.196344300	 0.462499
-0.112157500	-0.209075900	 0.473417
-0.106304200	-0.222970400	 0.484262
-0.099139900	-0.237249000	 0.493561
-0.092031400	-0.251430900	 0.500192
-0.086280600	-0.265375700	 0.503507
-0.083067200	-0.279217400	 0.503345
-0.083441700	-0.293225800	 0.499972
-0.088314900	-0.307653700	 0.493947
-0.098411400	-0.322644600	 0.485990
-0.114184700	-0.338169600	 0.476872
-0.135714400	-0.354023900	 0.467328
-0.162635400	-0.369829600	 0.457972
-0.194115900	-0.385064400	 0.449266
-0.228911900	-0.399095400	 0.441495
-0.265487000	-0.411221200	 0.434772
-0.302184200	-0.420722900	 0.429034
-0.337403800	-0.426935900	 0.424064
-0.369750400	-0.429346700	 0.419516
-0.398101900	-0.427714300	 0.414993
-0.421597500	-0.422190200	 0.410133
-0.439567400	-0.413385800	 0.404761
-0.451475500	-0.402321900	 0.398932
-0.456923000	-0.390261400	 0.392926
-0.455729000	-0.378473900	 0.387178
-0.448038500	-0.368013200	 0.382155
-0.434403100	-0.359569800	 0.378247
-0.415794600	-0.353423500	 0.375710
-0.393550600	-0.349455500	 0.374603
-0.369264400	-0.347209400	 0.374772
-0.344652000	-0.345947700	 0.375864
-0.321419400	-0.344700700	 0.377329
-0.301146900	-0.342303700	 0.378473
-0.285206400	-0.337442900	 0.378499
-0.274703900	-0.328733100	 0.376577
-0.270437700	-0.314850100	 0.371942
-0.272847100	-0.294747000	 0.364005
-0.281940600	-0.267907000	 0.352516
-0.297210800	-0.234562600	 0.337672
-0.317585100	-0.195799400	 0.320178
-0.341461700	-0.153465600	 0.301167
-0.366858000	-0.109920200	 0.281995
-0.391635800	-0.067697300	 0.264057
-0.413749700	-0.029202300	 0.248554
-0.431455700	0.003532000	 0.236376
-0.443448300	0.028991400	 0.228009
-0.448926600	0.046264800	 0.223537
-0.447604300	0.055073100	 0.222643
-0.439681000	0.055777000	 0.224649
-0.425799200	0.049350000	 0.228615
-0.406999700	0.037329900	 0.233400
-0.384675000	0.021739300	 0.237780
-0.360510300	0.004939000	 0.240559
-0.336391600	-0.010578600	 0.240686
-0.314262800	-0.022482200	 0.237406
-0.295933300	-0.028892100	 0.230393
-0.282869800	-0.028617200	 0.219850
-0.276032200	-0.021243100	 0.206521
-0.275791000	-0.007064500	 0.191562
-0.281927500	0.013072700	 0.176398
-0.293688300	0.037937700	 0.162503
-0.309858800	0.066028300	 0.151228
-0.328850400	0.095642200	 0.143699
-0.348812900	0.124942100	 0.140701
-0.367783400	0.152053800	 0.142643
-0.383861500	0.175209800	 0.149514
-0.395395400	0.192944000	 0.160896
-0.401150400	0.204277800	 0.175970
-0.400426400	0.208888900	 0.193566
-0.393110600	0.207178700	 0.212245
-0.379650400	0.200216300	 0.230413
-0.360948500	0.189531000	 0.246501
-0.338193300	0.176794800	 0.259175
-0.312658100	0.163481800	 0.267537
-0.285529500	0.150633300	 0.271221
-0.257820000	0.138802300	 0.270434
-0.230374200	0.128171400	 0.265815
-0.203946700	0.118740200	 0.258308
-0.179280200	0.110484500	 0.248976
-0.157136700	0.103429900	 0.238880
-0.138262600	0.097639900	 0.228952
-0.123298900	0.093168200	 0.219941
-0.112670400	0.090011900	 0.212365
-0.106497000	0.088111500	 0.206477
-0.104550800	0.087392800	 0.202283
-0.106282100	0.087853600	 0.199512
-0.110909300	0.089650000	 0.197667
-0.117543100	0.093133500	 0.196063
-0.125310100	0.098790200	 0.193909
-0.133424000	0.107060800	 0.190458
-0.141184200	0.118106600	 0.185140
-0.147910200	0.131618600	 0.177671
-0.152869600	0.146789800	 0.168111
-0.155243300	0.162460700	 0.156804
-0.154165600	0.177377700	 0.144292
-0.148817100	0.190441200	 0.131193
-0.138530000	0.200873600	 0.118081
-0.122877100	0.208279000	 0.105404
-0.101725700	0.212626300	 0.093437
-0.075255800	0.214203200	 0.082266
-0.043956300	0.213561200	 0.071835
-0.008599100	0.211475200	 0.061973
0.029795200	0.208921000	 0.052459
0.070000800	0.207041700	 0.043060
0.110634600	0.207086500	 0.033579
0.150217600	0.210294900	 0.023881
0.187251800	0.217698800	 0.013946
0.220324300	0.229883200	 0.003893
0.248231000	0.246778200	-0.005997
0.270096900	0.267581300	-0.015293
0.285464500	0.290866400	-0.023508
0.294312800	0.314847900	-0.030182
0.297023100	0.337693200	-0.034999
0.294297000	0.357779000	-0.037832
0.287064600	0.373844800	-0.038769
0.276396200	0.385045900	-0.038109
0.263432100	0.390950200	-0.036320
0.249328500	0.391519800	-0.033981
0.235212700	0.387105300	-0.031730
0.222146500	0.378461100	-0.030187
0.211087600	0.366761300	-0.029911
0.202843100	0.353591900	-0.031322
0.198028200	0.340855600	-0.034661
0.197033600	0.330581000	-0.039927
0.200025600	0.324621400	-0.046841
0.206981600	0.324329700	-0.054838
0.217748000	0.330301400	-0.063110
0.232077900	0.342292600	-0.070698
0.249614700	0.359325200	-0.076622
0.269817100	0.379908100	-0.080010
0.291870800	0.402279800	-0.080222
0.314642300	0.424609300	-0.076930
0.336722200	0.445130800	-0.070172
0.356560200	0.462252700	-0.060341
0.372660800	0.474646200	-0.048142
0.383786600	0.481340900	-0.034499
0.389119400	0.481810200	-0.020438
0.388348500	0.476042300	-0.006979
